Főváros / megye;Település;Szavazókör;Szavazókör címe;Szélességi fok; Hosszúsági fok
BUDAPEST;Budapest XVIII. ker.;64;Budapest, Kapocs u. 56, 1188 Hungary;47,4018712;19,2020111
BUDAPEST;Budapest XVIII. ker.;65;Budapest, Kapocs u. 56, 1188 Hungary;47,4018712;19,2020111
BUDAPEST;Budapest XVIII. ker.;66;Budapest, Ady Endre u. 127, 1188 Hungary;47,4014;19,1961161
BUDAPEST;Budapest XVIII. ker.;67;Budapest, Ady Endre u. 127, 1188 Hungary;47,4014;19,1961161
BUDAPEST;Budapest XVIII. ker.;68;Budapest, Ady Endre u. 127, 1188 Hungary;47,4014;19,1961161
BUDAPEST;Budapest XVIII. ker.;69;Budapest, Ady Endre u. 46, 1188 Hungary;47,410293;19,183738
BUDAPEST;Budapest XVIII. ker.;70;Budapest, Ady Endre u. 46, 1188 Hungary;47,410293;19,183738
BUDAPEST;Budapest XVIII. ker.;71;Budapest, Ady Endre u. 46, 1188 Hungary;47,410293;19,183738
BUDAPEST;Budapest XVIII. ker.;72;Budapest, Táncsics Mihály u. 53, 1188 Hungary;47,406538;19,1759091
BUDAPEST;Budapest XVIII. ker.;73;Budapest, Eke u. 16, 1188 Hungary;47,4049989;19,1777077
BUDAPEST;Budapest XVIII. ker.;74;Budapest, Táncsics Mihály u. 53, 1188 Hungary;47,406538;19,1759091
BUDAPEST;Budapest XVIII. ker.;75;Budapest, Nagykőrösi út 55, 1188 Hungary;47,4026777;19,1872553
BUDAPEST;Budapest XVIII. ker.;76;Budapest, Nagykőrösi út 55, 1188 Hungary;47,4026777;19,1872553
BUDAPEST;Budapest XIX. ker.;1;Budapest, Berzsenyi u. 8, 1191 Hungary;47,4601519;19,1338865
BUDAPEST;Budapest XIX. ker.;2;Budapest, Eötvös u. 13, 1191 Hungary;47,460913;19,1438297
BUDAPEST;Budapest XIX. ker.;3;Budapest, Eötvös u. 13, 1191 Hungary;47,460913;19,1438297
BUDAPEST;Budapest XIX. ker.;4;Budapest, Eötvös u. 13, 1191 Hungary;47,460913;19,1438297
BUDAPEST;Budapest XIX. ker.;5;Budapest, Teleki u. 50, 1191 Hungary;47,4597533;19,1481557
BUDAPEST;Budapest XIX. ker.;6;Budapest, Csokonai u. 9, 1193 Hungary;47,458405;19,150332
BUDAPEST;Budapest XIX. ker.;7;Budapest, Csokonai u. 9, 1193 Hungary;47,458405;19,150332
BUDAPEST;Budapest XIX. ker.;8;Budapest, Csokonai u. 9, 1193 Hungary;47,458405;19,150332
BUDAPEST;Budapest XIX. ker.;9;Budapest, Vécsey u. 13, 1193 Hungary;47,4540337;19,1541459
BUDAPEST;Budapest XIX. ker.;10;Budapest, Csokonai u. 9, 1193 Hungary;47,458405;19,150332
BUDAPEST;Budapest XIX. ker.;11;Budapest, Csokonai u. 9, 1193 Hungary;47,458405;19,150332
BUDAPEST;Budapest XIX. ker.;12;Budapest, Vécsey u. 13, 1193 Hungary;47,4540337;19,1541459
BUDAPEST;Budapest XIX. ker.;13;Budapest, Vécsey u. 13, 1193 Hungary;47,4540337;19,1541459
BUDAPEST;Budapest XIX. ker.;14;Budapest, Berzsenyi u. 8, 1191 Hungary;47,4601519;19,1338865
BUDAPEST;Budapest XIX. ker.;15;Budapest, Berzsenyi u. 8, 1191 Hungary;47,4601519;19,1338865
BUDAPEST;Budapest XIX. ker.;16;Budapest, Berzsenyi u. 8, 1191 Hungary;47,4601519;19,1338865
BUDAPEST;Budapest XIX. ker.;17;Budapest, Dobó Katica u. 18, 1191 Hungary;47,457318;19,138288
BUDAPEST;Budapest XIX. ker.;18;Budapest, Dobó Katica u. 18, 1191 Hungary;47,457318;19,138288
BUDAPEST;Budapest XIX. ker.;19;Budapest, Dobó Katica u. 18, 1191 Hungary;47,457318;19,138288
BUDAPEST;Budapest XIX. ker.;20;Budapest, Fő u. 22, 1191 Hungary;47,4550086;19,1453421
BUDAPEST;Budapest XIX. ker.;21;Budapest, Fő u. 22, 1191 Hungary;47,4550086;19,1453421
BUDAPEST;Budapest XIX. ker.;22;Budapest, Árpád u. 14, 1195 Hungary;47,4525573;19,1486662
BUDAPEST;Budapest XIX. ker.;23;Budapest, Árpád u. 14, 1195 Hungary;47,4525573;19,1486662
BUDAPEST;Budapest XIX. ker.;24;Budapest, Árpád u. 14, 1195 Hungary;47,4525573;19,1486662
BUDAPEST;Budapest XIX. ker.;25;Budapest, Árpád u. 14, 1195 Hungary;47,4525573;19,1486662
BUDAPEST;Budapest XIX. ker.;26;Budapest, Árpád u. 14, 1195 Hungary;47,4525573;19,1486662
BUDAPEST;Budapest XIX. ker.;27;Budapest, Zrínyi u. 6, 1195 Hungary;47,4513628;19,1503933
BUDAPEST;Budapest XIX. ker.;28;Budapest, Zrínyi u. 6, 1195 Hungary;47,4513628;19,1503933
BUDAPEST;Budapest XIX. ker.;29;Budapest, Zrínyi u. 6, 1195 Hungary;47,4513628;19,1503933
BUDAPEST;Budapest XIX. ker.;30;Budapest, Ady Endre út 73, 1196 Hungary;47,4508709;19,1449269
BUDAPEST;Budapest XIX. ker.;31;Budapest, Pannónia út 12, 1192 Hungary;47,459917;19,126899
BUDAPEST;Budapest XIX. ker.;32;Budapest, Pannónia út 12, 1192 Hungary;47,459917;19,126899
BUDAPEST;Budapest XIX. ker.;33;Budapest, Pannónia út 12, 1192 Hungary;47,459917;19,126899
BUDAPEST;Budapest XIX. ker.;34;Budapest, Hungária út 11, 1192 Hungary;47,4560568;19,1322658
BUDAPEST;Budapest XIX. ker.;35;Budapest, Gutenberg krt. 6, 1192 Hungary;47,454626;19,130167
BUDAPEST;Budapest XIX. ker.;36;Budapest, Hungária út 28, 1192 Hungary;47,455233;19,122635
BUDAPEST;Budapest XIX. ker.;37;Budapest, Hungária út 28, 1192 Hungary;47,455233;19,122635
BUDAPEST;Budapest XIX. ker.;38;Budapest, Hungária út 36, 1192 Hungary;47,455091;19,119704
BUDAPEST;Budapest XIX. ker.;39;Budapest, Hungária út 36, 1192 Hungary;47,455091;19,119704
BUDAPEST;Budapest XIX. ker.;40;Budapest, Gutenberg krt. 6, 1192 Hungary;47,454626;19,130167
BUDAPEST;Budapest XIX. ker.;41;Budapest, Gutenberg krt. 6, 1192 Hungary;47,454626;19,130167
BUDAPEST;Budapest XIX. ker.;42;Budapest, Gutenberg krt. 6, 1192 Hungary;47,454626;19,130167
BUDAPEST;Budapest XIX. ker.;43;Budapest, Petőfi u. 56, 1196 Hungary;47,451526;19,1435301
BUDAPEST;Budapest XIX. ker.;44;Budapest, Petőfi u. 56, 1196 Hungary;47,451526;19,1435301
BUDAPEST;Budapest XIX. ker.;45;Budapest, Petőfi u. 56, 1196 Hungary;47,451526;19,1435301
BUDAPEST;Budapest XIX. ker.;46;Budapest, Ady Endre út 73, 1196 Hungary;47,4508709;19,1449269
BUDAPEST;Budapest XIX. ker.;47;Budapest, Szegfű u. 10, 1194 Hungary;47,4450694;19,1478154
BUDAPEST;Budapest XIX. ker.;48;Budapest, Szegfű u. 10, 1194 Hungary;47,4450694;19,1478154
BUDAPEST;Budapest XIX. ker.;49;Budapest, Szegfű u. 10, 1194 Hungary;47,4450694;19,1478154
BUDAPEST;Budapest XIX. ker.;50;Budapest, Fő u. 143, 1196 Hungary;47,4473355;19,1335893
BUDAPEST;Budapest XIX. ker.;51;Budapest, Fő u. 143, 1196 Hungary;47,4473355;19,1335893
BUDAPEST;Budapest XIX. ker.;52;Budapest, Nádasdy u. 98, 1196 Hungary;47,4438499;19,1388199
BUDAPEST;Budapest XIX. ker.;53;Budapest, Nádasdy u. 98, 1196 Hungary;47,4438499;19,1388199
BUDAPEST;Budapest XIX. ker.;54;Budapest, Csengő u. 1, 1194 Hungary;47,439748;19,1393824
BUDAPEST;Budapest XIX. ker.;55;Budapest, Katona József u. 2, 1194 Hungary;47,4387955;19,1472765
BUDAPEST;Budapest XIX. ker.;56;Budapest, Kelet u. 8, 1194 Hungary;47,4361209;19,1598507
BUDAPEST;Budapest XIX. ker.;57;Budapest, Beszterce u. 6, 1194 Hungary;47,4342025;19,1645714
BUDAPEST;Budapest XIX. ker.;58;Budapest, Beszterce u. 6, 1194 Hungary;47,4342025;19,1645714
BUDAPEST;Budapest XX. ker.;1;Budapest, Serény u. 1, 1203 Hungary;47,4357935;19,0941311
BUDAPEST;Budapest XX. ker.;2;Budapest, Serény u. 1, 1203 Hungary;47,4357935;19,0941311
BUDAPEST;Budapest XX. ker.;3;Budapest, Bíró Mihály u. 1, 1203 Hungary;47,437859;19,098615
BUDAPEST;Budapest XX. ker.;4;Budapest, János u. 4, 1203 Hungary;47,439334;19,099027
BUDAPEST;Budapest XX. ker.;5;Budapest, János u. 4, 1203 Hungary;47,439334;19,099027
BUDAPEST;Budapest XX. ker.;6;Budapest, János u. 4, 1203 Hungary;47,439334;19,099027
BUDAPEST;Budapest XX. ker.;7;Budapest, János u. 4, 1203 Hungary;47,439334;19,099027
BUDAPEST;Budapest XX. ker.;8;Budapest, Bíró Mihály u. 1, 1203 Hungary;47,437859;19,098615
BUDAPEST;Budapest XX. ker.;9;Budapest, Bíró Mihály u. 1, 1203 Hungary;47,437859;19,098615
BUDAPEST;Budapest XX. ker.;10;Budapest, Lajtha László u. 7, 1203 Hungary;47,4401993;19,099131
BUDAPEST;Budapest XX. ker.;11;Budapest, Lajtha László u. 7, 1203 Hungary;47,4401993;19,099131
BUDAPEST;Budapest XX. ker.;12;Budapest, Lajtha László u. 7, 1203 Hungary;47,4401993;19,099131
BUDAPEST;Budapest XX. ker.;13;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
BUDAPEST;Budapest XX. ker.;14;Budapest, Kálmán u. 15, 1203 Hungary;47,4434946;19,1062377
BUDAPEST;Budapest XX. ker.;15;Budapest, Tátra tér 1, 1204 Hungary;47,442245;19,1122818
BUDAPEST;Budapest XX. ker.;16;Budapest, Kálmán u. 15, 1203 Hungary;47,4434946;19,1062377
BUDAPEST;Budapest XX. ker.;17;Budapest, Kálmán u. 15, 1203 Hungary;47,4434946;19,1062377
BUDAPEST;Budapest XX. ker.;18;Budapest, Rákóczi u. 82, 1205 Hungary;47,4491388;19,1115416
BUDAPEST;Budapest XX. ker.;19;Budapest, Rákóczi u. 82, 1205 Hungary;47,4491388;19,1115416
BUDAPEST;Budapest XX. ker.;20;Budapest, Mártírok útja 47, 1205 Hungary;47,4477296;19,115424
BUDAPEST;Budapest XX. ker.;21;Budapest, Mártírok útja 47, 1205 Hungary;47,4477296;19,115424
BUDAPEST;Budapest XX. ker.;22;Budapest, Mártonffy u. 76-84, 1205 Hungary;47,4445197;19,1229648
BUDAPEST;Budapest XX. ker.;23;Budapest, Mártonffy u. 76-84, 1205 Hungary;47,4445197;19,1229648
BUDAPEST;Budapest XX. ker.;24;Budapest, Tátra tér 1, 1204 Hungary;47,442245;19,1122818
BUDAPEST;Budapest XX. ker.;25;Budapest, Tátra tér 1, 1204 Hungary;47,442245;19,1122818
BUDAPEST;Budapest XX. ker.;26;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
BUDAPEST;Budapest XX. ker.;27;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
BUDAPEST;Budapest XX. ker.;28;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
BUDAPEST;Budapest XX. ker.;29;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
BUDAPEST;Budapest XX. ker.;30;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
BUDAPEST;Budapest XX. ker.;31;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
BUDAPEST;Budapest XX. ker.;32;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
BUDAPEST;Budapest XX. ker.;33;Budapest, Attila u. 25-27, 1201 Hungary;47,432857;19,1008245
BUDAPEST;Budapest XX. ker.;34;Budapest, Ady Endre u. 142, 1204 Hungary;47,4328673;19,1116988
BUDAPEST;Budapest XX. ker.;35;Budapest, Ady Endre u. 142, 1204 Hungary;47,4328673;19,1116988
BUDAPEST;Budapest XX. ker.;36;Budapest, Attila u. 25-27, 1201 Hungary;47,432857;19,1008245
BUDAPEST;Budapest XX. ker.;37;Budapest, Vörösmarty u. 128, 1201 Hungary;47,4259882;19,1139003
BUDAPEST;Budapest XX. ker.;38;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
BUDAPEST;Budapest XX. ker.;39;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
BUDAPEST;Budapest XX. ker.;40;Budapest, Köztársaság tér 1, 1204 Hungary;47,43334;19,122552
BUDAPEST;Budapest XX. ker.;41;Budapest, Köztársaság tér 1, 1204 Hungary;47,43334;19,122552
BUDAPEST;Budapest XX. ker.;42;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
BUDAPEST;Budapest XX. ker.;43;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
BUDAPEST;Budapest XX. ker.;44;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
BUDAPEST;Budapest XX. ker.;45;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
BUDAPEST;Budapest XX. ker.;46;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
BUDAPEST;Budapest XX. ker.;47;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
BUDAPEST;Budapest XX. ker.;48;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
BUDAPEST;Budapest XX. ker.;49;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
BUDAPEST;Budapest XX. ker.;50;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
BUDAPEST;Budapest XX. ker.;51;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
BUDAPEST;Budapest XX. ker.;52;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
BUDAPEST;Budapest XX. ker.;53;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
BUDAPEST;Budapest XX. ker.;54;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
BUDAPEST;Budapest XX. ker.;55;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
BUDAPEST;Budapest XX. ker.;56;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
BUDAPEST;Budapest XX. ker.;57;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
BUDAPEST;Budapest XX. ker.;58;Budapest, Vörösmarty u. 128, 1201 Hungary;47,4259882;19,1139003
BUDAPEST;Budapest XX. ker.;59;Budapest, Vörösmarty u. 128, 1201 Hungary;47,4259882;19,1139003
BUDAPEST;Budapest XX. ker.;60;Budapest, Vörösmarty u. 128, 1201 Hungary;47,4259882;19,1139003
BUDAPEST;Budapest XX. ker.;61;Budapest, Vörösmarty u. 128, 1201 Hungary;47,4259882;19,1139003
BUDAPEST;Budapest XXI. ker.;1;Budapest, Szárcsa u. 9-11, 1213 Hungary;47,3912492;19,1036612
BUDAPEST;Budapest XXI. ker.;2;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
BUDAPEST;Budapest XXI. ker.;3;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
BUDAPEST;Budapest XXI. ker.;4;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
BUDAPEST;Budapest XXI. ker.;5;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
BUDAPEST;Budapest XXI. ker.;6;Budapest, Szárcsa u. 9-11, 1213 Hungary;47,3912492;19,1036612
BUDAPEST;Budapest XXI. ker.;7;Budapest, Szárcsa u. 9-11, 1213 Hungary;47,3912492;19,1036612
BUDAPEST;Budapest XXI. ker.;8;Budapest, Szent István út 232, 1213 Hungary;47,4000959;19,0964895
BUDAPEST;Budapest XXI. ker.;9;Budapest, Szent István út 232, 1213 Hungary;47,4000959;19,0964895
BUDAPEST;Budapest XXI. ker.;10;Budapest, Szent István út 232, 1213 Hungary;47,4000959;19,0964895
BUDAPEST;Budapest XXI. ker.;11;Budapest, Szent László u. 84, 1213 Hungary;47,4079585;19,079493
BUDAPEST;Budapest XXI. ker.;12;Budapest, Szent László u. 84, 1213 Hungary;47,4079585;19,079493
BUDAPEST;Budapest XXI. ker.;13;Budapest, Szent László u. 84, 1213 Hungary;47,4079585;19,079493
BUDAPEST;Budapest XXI. ker.;14;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
BUDAPEST;Budapest XXI. ker.;15;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
BUDAPEST;Budapest XXI. ker.;16;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
BUDAPEST;Budapest XXI. ker.;17;Budapest, Hollandi út 8, 1213 Hungary;47,412494;19,097663
BUDAPEST;Budapest XXI. ker.;18;Budapest, Széchenyi István u. 93, 1212 Hungary;47,422088;19,088588
BUDAPEST;Budapest XXI. ker.;19;Budapest, Rákóczi tér 34, 1212 Hungary;47,4227893;19,0806298
BUDAPEST;Budapest XXI. ker.;20;Budapest, Kolozsvári u. 61, 1212 Hungary;47,419113;19,0773586
BUDAPEST;Budapest XXI. ker.;21;Budapest, Táncsics Mihály u. 92, 1212 Hungary;47,4253566;19,0723628
BUDAPEST;Budapest XXI. ker.;22;Budapest, Táncsics Mihály u. 92, 1212 Hungary;47,4253566;19,0723628
BUDAPEST;Budapest XXI. ker.;23;Budapest, Széchenyi István u. 93, 1212 Hungary;47,422088;19,088588
BUDAPEST;Budapest XXI. ker.;24;Budapest, Széchenyi István u. 93, 1212 Hungary;47,422088;19,088588
BUDAPEST;Budapest XXI. ker.;25;Budapest, Széchenyi István u. 93, 1212 Hungary;47,422088;19,088588
BUDAPEST;Budapest XXI. ker.;26;Budapest, District XXI., Hungary;47,4243579;19,066142
BUDAPEST;Budapest XXI. ker.;27;Budapest, Táncsics Mihály u. 69, 1211 Hungary;47,427335;19,072108
BUDAPEST;Budapest XXI. ker.;28;Budapest, Kiss János altábornagy u. 10, 1126 Hungary;47,49396;19,025568
BUDAPEST;Budapest XXI. ker.;29;Budapest, Ady Endre út 61-63, 1215 Hungary;47,434385;19,080701
BUDAPEST;Budapest XXI. ker.;30;Budapest, Csete Balázs u., 1215 Hungary;47,4338138;19,0741059
BUDAPEST;Budapest XXI. ker.;31;Budapest, Csete Balázs u., 1215 Hungary;47,4338138;19,0741059
BUDAPEST;Budapest XXI. ker.;32;Budapest, Kiss János altábornagy u. 10-12, 1211 Hungary;47,433874;19,07219
BUDAPEST;Budapest XXI. ker.;33;Budapest, Csete Balázs u., 1215 Hungary;47,4338138;19,0741059
BUDAPEST;Budapest XXI. ker.;34;Budapest, Ady Endre út 61-63, 1215 Hungary;47,434385;19,080701
BUDAPEST;Budapest XXI. ker.;35;Budapest, Kossuth Lajos u. 12, 1211 Hungary;47,4371332;19,0702284
BUDAPEST;Budapest XXI. ker.;36;Budapest, Kossuth Lajos u. 12, 1211 Hungary;47,4371332;19,0702284
BUDAPEST;Budapest XXI. ker.;37;Budapest, Zrínyi u. 6, 1214 Hungary;47,4141632;19,0594196
BUDAPEST;Budapest XXI. ker.;38;Budapest, Zrínyi u. 6, 1214 Hungary;47,4141632;19,0594196
BUDAPEST;Budapest XXI. ker.;39;Budapest, II. Rákóczi Ferenc utca 106, 1211 Hungary;47,4270475;19,067781
BUDAPEST;Budapest XXI. ker.;40;Budapest, Táncsics Mihály u. 69, 1211 Hungary;47,427335;19,072108
BUDAPEST;Budapest XXI. ker.;41;Budapest, Posztógyár u. 4, 1211 Hungary;47,4213588;19,064157
BUDAPEST;Budapest XXI. ker.;42;Budapest, Posztógyár u. 4, 1211 Hungary;47,4213588;19,064157
BUDAPEST;Budapest XXI. ker.;43;Budapest, II. Rákóczi Ferenc utca 106, 1211 Hungary;47,4270475;19,067781
BUDAPEST;Budapest XXI. ker.;44;Budapest, Táncsics Mihály u. 92, 1212 Hungary;47,4253566;19,0723628
BUDAPEST;Budapest XXI. ker.;45;Budapest, Táncsics Mihály u. 92, 1212 Hungary;47,4253566;19,0723628
BUDAPEST;Budapest XXI. ker.;46;Budapest, Posztógyár u. 4, 1211 Hungary;47,4213588;19,064157
BUDAPEST;Budapest XXI. ker.;47;Budapest, Kossuth Lajos u. 140, 1214 Hungary;47,420005;19,0674129
BUDAPEST;Budapest XXI. ker.;48;Budapest, Kolozsvári u. 61, 1212 Hungary;47,419113;19,0773586
BUDAPEST;Budapest XXI. ker.;49;Budapest, Dr. Koncz János tér 1, 1214 Hungary;47,4134179;19,0681157
BUDAPEST;Budapest XXI. ker.;50;Budapest, Dr. Koncz János tér 1, 1214 Hungary;47,4134179;19,0681157
BUDAPEST;Budapest XXI. ker.;51;Budapest, Simon Bolivar stny. 4, 1214 Hungary;47,41602;19,0662061
BUDAPEST;Budapest XXI. ker.;52;Budapest, Simon Bolivar stny. 4, 1214 Hungary;47,41602;19,0662061
BUDAPEST;Budapest XXI. ker.;53;Budapest, Simon Bolivar stny. 4, 1214 Hungary;47,41602;19,0662061
BUDAPEST;Budapest XXI. ker.;54;Budapest, Dr. Koncz János tér 1, 1214 Hungary;47,4134179;19,0681157
BUDAPEST;Budapest XXI. ker.;55;Budapest, Tejút u. 2, 1214 Hungary;47,4095598;19,0576413
BUDAPEST;Budapest XXI. ker.;56;Budapest, Vénusz u. 2, 1214 Hungary;47,4125451;19,062047
BUDAPEST;Budapest XXI. ker.;57;Budapest, Iskola tér 45, 1214 Hungary;47,4107271;19,0653062
BUDAPEST;Budapest XXI. ker.;58;Budapest, Erdősor utca 110, 1214 Hungary;47,4102639;19,0717044
BUDAPEST;Budapest XXI. ker.;59;Budapest, Erdősor utca 110, 1214 Hungary;47,4102639;19,0717044
BUDAPEST;Budapest XXI. ker.;60;Budapest, Erdősor utca 110, 1214 Hungary;47,4102639;19,0717044
BUDAPEST;Budapest XXI. ker.;61;Budapest, Erdősor utca 110, 1214 Hungary;47,4102639;19,0717044
BUDAPEST;Budapest XXI. ker.;62;Budapest, Tejút u. 10, 1214 Hungary;47,4082885;19,0603673
BUDAPEST;Budapest XXI. ker.;63;Budapest, Tejút u. 12, 1214 Hungary;47,4082232;19,0604444
BUDAPEST;Budapest XXI. ker.;64;Budapest, Tejút u. 2, 1214 Hungary;47,4095598;19,0576413
BUDAPEST;Budapest XXI. ker.;65;Budapest, II. Rákóczi Ferenc utca 345, 1214 Hungary;47,3923579;19,0366672
BUDAPEST;Budapest XXI. ker.;66;Budapest, Simon Bolivar stny. 4, 1214 Hungary;47,41602;19,0662061
BUDAPEST;Budapest XXI. ker.;67;Budapest, Tejút u. 2, 1214 Hungary;47,4095598;19,0576413
BUDAPEST;Budapest XXI. ker.;68;Budapest, Vénusz u. 2, 1214 Hungary;47,4125451;19,062047
BUDAPEST;Budapest XXI. ker.;69;Budapest, Erdősor utca 110, 1214 Hungary;47,4102639;19,0717044
BUDAPEST;Budapest XXI. ker.;70;Budapest, Simon Bolivar stny. 4, 1214 Hungary;47,41602;19,0662061
BUDAPEST;Budapest XXII. ker.;1;Budapest, Tompa u. 2, 1221 Hungary;47,433447;19,034663
BUDAPEST;Budapest XXII. ker.;2;Budapest, Tompa u. 2, 1221 Hungary;47,433447;19,034663
BUDAPEST;Budapest XXII. ker.;3;Budapest, Tompa u. 2, 1221 Hungary;47,433447;19,034663
BUDAPEST;Budapest XXII. ker.;4;Budapest, Kápolna u. 2, 1223 Hungary;47,4156644;19,0119686
BUDAPEST;Budapest XXII. ker.;5;Budapest, Anna u. 13-15, 1221 Hungary;47,4328339;19,035809
BUDAPEST;Budapest XXII. ker.;6;Budapest, Tompa u. 2, 1221 Hungary;47,433447;19,034663
BUDAPEST;Budapest XXII. ker.;7;Budapest, Anna u. 13-15, 1221 Hungary;47,4328339;19,035809
BUDAPEST;Budapest XXII. ker.;8;Budapest, Anna u. 13-15, 1221 Hungary;47,4328339;19,035809
BUDAPEST;Budapest XXII. ker.;9;Budapest, Szent István tér 1, 1221 Hungary;47,4292597;19,0394048
BUDAPEST;Budapest XXII. ker.;10;Budapest, Szent István tér 1, 1221 Hungary;47,4292597;19,0394048
BUDAPEST;Budapest XXII. ker.;11;Budapest, Dózsa György út 84, 1224 Hungary;47,405775;18,9990929
BUDAPEST;Budapest XXII. ker.;12;Budapest, Gádor u. 101-105, 1222 Hungary;47,424698;19,017924
BUDAPEST;Budapest XXII. ker.;13;Budapest, Árpád u. 2, 1222 Hungary;47,4249504;19,0358577
BUDAPEST;Budapest XXII. ker.;14;Budapest, Ják u. 44, 1221 Hungary;47,428238;19,022735
BUDAPEST;Budapest XXII. ker.;15;Budapest, Árpád u. 2, 1222 Hungary;47,4249504;19,0358577
BUDAPEST;Budapest XXII. ker.;16;Budapest, Dózsa György út 84, 1224 Hungary;47,405775;18,9990929
BUDAPEST;Budapest XXII. ker.;17;Budapest, Árpád u. 2, 1222 Hungary;47,4249504;19,0358577
BUDAPEST;Budapest XXII. ker.;18;Budapest, Árpád u. 2, 1222 Hungary;47,4249504;19,0358577
BUDAPEST;Budapest XXII. ker.;19;Budapest, Kápolna u. 2, 1223 Hungary;47,4156644;19,0119686
BUDAPEST;Budapest XXII. ker.;20;Budapest, Gádor u. 101-105, 1222 Hungary;47,424698;19,017924
BUDAPEST;Budapest XXII. ker.;21;Budapest, Gádor u. 101-105, 1222 Hungary;47,424698;19,017924
BUDAPEST;Budapest XXII. ker.;22;Budapest, Gádor u. 101-105, 1222 Hungary;47,424698;19,017924
BUDAPEST;Budapest XXII. ker.;23;Budapest, Pannónia u. 50, 1222 Hungary;47,4169806;19,0288643
BUDAPEST;Budapest XXII. ker.;24;Budapest, Dózsa György út 84, 1224 Hungary;47,405775;18,9990929
BUDAPEST;Budapest XXII. ker.;25;Budapest, Pannónia u. 50, 1222 Hungary;47,4169806;19,0288643
BUDAPEST;Budapest XXII. ker.;26;Budapest, Dózsa György út 84, 1224 Hungary;47,405775;18,9990929
BUDAPEST;Budapest XXII. ker.;27;Budapest, Dévény u. 62, 1222 Hungary;47,4156865;19,0224276
BUDAPEST;Budapest XXII. ker.;28;Budapest, Közgazdász u. 9, 1223 Hungary;47,4095129;19,015534
BUDAPEST;Budapest XXII. ker.;29;Budapest, Közgazdász u. 9, 1223 Hungary;47,4095129;19,015534
BUDAPEST;Budapest XXII. ker.;30;Budapest, Bartók Béla út 6, 1225 Hungary;47,3962301;18,9919646
BUDAPEST;Budapest XXII. ker.;31;Budapest, Bartók Béla út 6, 1225 Hungary;47,3962301;18,9919646
BUDAPEST;Budapest XXII. ker.;32;Budapest, Rákóczi út 16, 1072 Hungary;47,4954697;19,0639621
BUDAPEST;Budapest XXII. ker.;33;Budapest, Bartók Béla út 6, 1225 Hungary;47,3962301;18,9919646
BUDAPEST;Budapest XXII. ker.;34;Budapest, Dózsa György út 84, 1224 Hungary;47,405775;18,9990929
BUDAPEST;Budapest XXII. ker.;35;Budapest, Nagytétényi út 291, 1225 Hungary;47,391878;18,983303
BUDAPEST;Budapest XXII. ker.;36;Budapest, Bartók Béla út 6, 1225 Hungary;47,3962301;18,9919646
BUDAPEST;Budapest XXII. ker.;37;Budapest, Nagytétényi út 291, 1225 Hungary;47,391878;18,983303
BUDAPEST;Budapest XXIII. ker.;1;Budapest, Nyír u. 22, 1237 Hungary;47,4188431;19,1245418
BUDAPEST;Budapest XXIII. ker.;2;Budapest, Nyír u. 22, 1237 Hungary;47,4188431;19,1245418
