ID;Főváros / megye;Település;Szavazókör;Szavazókör címe;Szélességi fok; Hosszúsági fok
932;BUDAPEST;Budapest XIV. ker.;93;Budapest, Ond vezér stny. 9-11, 1144 Hungary;47,5058549;19,1480609
933;BUDAPEST;Budapest XIV. ker.;94;Budapest, Ond vezér stny. 9-11, 1144 Hungary;47,5058549;19,1480609
934;BUDAPEST;Budapest XIV. ker.;95;Budapest, Ond vezér park 5, 1144 Hungary;47,507331;19,147187
935;BUDAPEST;Budapest XIV. ker.;96;Budapest, Ond vezér park 5, 1144 Hungary;47,507331;19,147187
936;BUDAPEST;Budapest XIV. ker.;97;Budapest, Ond vezér park 5, 1144 Hungary;47,507331;19,147187
937;BUDAPEST;Budapest XIV. ker.;98;Budapest, Álmos vezér tere 9, 1144 Hungary;47,507109;19,1435101
938;BUDAPEST;Budapest XIV. ker.;99;Budapest, Álmos vezér tere 9, 1144 Hungary;47,507109;19,1435101
939;BUDAPEST;Budapest XIV. ker.;100;Budapest, Kántorné stny. 9, 1144 Hungary;47,505634;19,143228
940;BUDAPEST;Budapest XV. ker.;1;Budapest, Bogáncs u. 51, 1151 Hungary;47,5751775;19,1251032
941;BUDAPEST;Budapest XV. ker.;2;Budapest, Bogáncs u. 51, 1151 Hungary;47,5751775;19,1251032
942;BUDAPEST;Budapest XV. ker.;3;Budapest, Bogáncs u. 51, 1151 Hungary;47,5751775;19,1251032
943;BUDAPEST;Budapest XV. ker.;4;Budapest, Bogáncs u. 51, 1151 Hungary;47,5751775;19,1251032
944;BUDAPEST;Budapest XV. ker.;5;Budapest, Sződliget u. 24, 1151 Hungary;47,565888;19,1151916
945;BUDAPEST;Budapest XV. ker.;6;Budapest, Szövőgyár u. 24, 1151 Hungary;47,5694257;19,121357
946;BUDAPEST;Budapest XV. ker.;7;Budapest, Kossuth u. 53, 1151 Hungary;47,566445;19,129397
947;BUDAPEST;Budapest XV. ker.;8;Budapest, Kossuth u. 53, 1151 Hungary;47,566445;19,129397
948;BUDAPEST;Budapest XV. ker.;9;Budapest, Régi Fóti út 14, 1152 Hungary;47,5652877;19,1289073
949;BUDAPEST;Budapest XV. ker.;10;Budapest, Kossuth u. 53, 1151 Hungary;47,566445;19,129397
950;BUDAPEST;Budapest XV. ker.;11;Budapest, Sződliget u. 24, 1151 Hungary;47,565888;19,1151916
951;BUDAPEST;Budapest XV. ker.;12;Budapest, Bocskai u. 70-72, 1153 Hungary;47,5565922;19,1149646
952;BUDAPEST;Budapest XV. ker.;13;Budapest, Széchenyi tér 13, 1152 Hungary;47,5636333;19,1197494
953;BUDAPEST;Budapest XV. ker.;14;Budapest, Széchenyi tér 13, 1152 Hungary;47,5636333;19,1197494
954;BUDAPEST;Budapest XV. ker.;15;Budapest, Széchenyi tér 13, 1152 Hungary;47,5636333;19,1197494
955;BUDAPEST;Budapest XV. ker.;16;Budapest, Széchenyi tér 13, 1152 Hungary;47,5636333;19,1197494
956;BUDAPEST;Budapest XV. ker.;17;Budapest, Arany János u. 51, 1154 Hungary;47,5539601;19,1190395
957;BUDAPEST;Budapest XV. ker.;18;Budapest, Klapka György u. 27, 1154 Hungary;47,554249;19,125318
958;BUDAPEST;Budapest XV. ker.;19;Budapest, Arany János u. 51, 1154 Hungary;47,5539601;19,1190395
959;BUDAPEST;Budapest XV. ker.;20;Budapest, Bocskai u. 70, 1153 Hungary;47,5565922;19,1149646
960;BUDAPEST;Budapest XV. ker.;21;Budapest, Bocskai u. 70, 1153 Hungary;47,5565922;19,1149646
961;BUDAPEST;Budapest XV. ker.;22;Budapest, Patyolat u. 5, 1153 Hungary;47,5468952;19,1083754
962;BUDAPEST;Budapest XV. ker.;23;Budapest, Patyolat u. 5, 1153 Hungary;47,5468952;19,1083754
963;BUDAPEST;Budapest XV. ker.;24;Budapest, Gábor Áron u. 58c, 1154 Hungary;47,551363;19,125291
964;BUDAPEST;Budapest XV. ker.;25;Budapest, Gábor Áron u. 58c, 1154 Hungary;47,551363;19,125291
965;BUDAPEST;Budapest XV. ker.;26;Budapest, Kolozsvár u. 1, 1155 Hungary;47,5406737;19,1201823
966;BUDAPEST;Budapest XV. ker.;27;Budapest, Szent Korona útja 5, 1155 Hungary;47,546115;19,116428
967;BUDAPEST;Budapest XV. ker.;28;Budapest, Szent Korona útja 5, 1155 Hungary;47,546115;19,116428
968;BUDAPEST;Budapest XV. ker.;29;Budapest, Kolozsvár u. 1, 1155 Hungary;47,5406737;19,1201823
969;BUDAPEST;Budapest XV. ker.;30;Budapest, Pestújhelyi út 38, 1158 Hungary;47,5372404;19,1266919
970;BUDAPEST;Budapest XV. ker.;31;Budapest, Kolozsvár u. 1, 1155 Hungary;47,5406737;19,1201823
971;BUDAPEST;Budapest XV. ker.;32;Budapest, Nádastó park 1, 1156 Hungary;47,5455463;19,1358172
972;BUDAPEST;Budapest XV. ker.;33;Budapest, Nádastó park 1, 1156 Hungary;47,5455463;19,1358172
973;BUDAPEST;Budapest XV. ker.;34;Budapest, Tóth István u. 100, 1155 Hungary;47,5405814;19,1133652
974;BUDAPEST;Budapest XV. ker.;35;Budapest, Tóth István u. 100, 1155 Hungary;47,5405814;19,1133652
975;BUDAPEST;Budapest XV. ker.;36;Budapest, Pestújhelyi út 38, 1158 Hungary;47,5372404;19,1266919
976;BUDAPEST;Budapest XV. ker.;37;Budapest, Pestújhelyi út 38, 1158 Hungary;47,5372404;19,1266919
977;BUDAPEST;Budapest XV. ker.;38;Budapest, Szűcs István u. 45, 1158 Hungary;47,533643;19,1222896
978;BUDAPEST;Budapest XV. ker.;39;Budapest, Pestújhelyi út 38, 1158 Hungary;47,5372404;19,1266919
979;BUDAPEST;Budapest XV. ker.;40;Budapest, Pattogós u. 6-8, 1156 Hungary;47,542544;19,137369
980;BUDAPEST;Budapest XV. ker.;41;Budapest, Száraznád u. 4-6, 1156 Hungary;47,5438699;19,1367057
981;BUDAPEST;Budapest XV. ker.;42;Budapest, Száraznád u. 4-6, 1156 Hungary;47,5438699;19,1367057
982;BUDAPEST;Budapest XV. ker.;43;Budapest, Nádastó park 2, 1156 Hungary;47,544648;19,135748
983;BUDAPEST;Budapest XV. ker.;44;Budapest, Pattogós u. 6-8, 1156 Hungary;47,542544;19,137369
984;BUDAPEST;Budapest XV. ker.;45;Budapest, Nádastó park 2, 1156 Hungary;47,544648;19,135748
985;BUDAPEST;Budapest XV. ker.;46;Budapest, Kontyfa u. 1, 1156 Hungary;47,5482887;19,136531
986;BUDAPEST;Budapest XV. ker.;47;Budapest, Kontyfa u. 5, 1156 Hungary;47,547922;19,1381729
987;BUDAPEST;Budapest XV. ker.;48;Budapest, Kontyfa u. 5, 1156 Hungary;47,547922;19,1381729
988;BUDAPEST;Budapest XV. ker.;49;Budapest, Bánkút u. 67-69, 1154 Hungary;47,550424;19,132136
989;BUDAPEST;Budapest XV. ker.;50;Budapest, Kontyfa u. 5, 1156 Hungary;47,547922;19,1381729
990;BUDAPEST;Budapest XV. ker.;51;Budapest, Kontyfa u. 5, 1156 Hungary;47,547922;19,1381729
991;BUDAPEST;Budapest XV. ker.;52;Budapest, Hartyán köz 2, 1157 Hungary;47,5440816;19,1426987
992;BUDAPEST;Budapest XV. ker.;53;Budapest, Hartyán köz 2, 1157 Hungary;47,5440816;19,1426987
993;BUDAPEST;Budapest XV. ker.;54;Budapest, Hartyán köz 3, 1157 Hungary;47,5431085;19,1429682
994;BUDAPEST;Budapest XV. ker.;55;Budapest, Szilas park 10, 1152 Hungary;47,5508182;19,1411288
995;BUDAPEST;Budapest XV. ker.;56;Budapest, Hartyán köz 2, 1157 Hungary;47,5440816;19,1426987
996;BUDAPEST;Budapest XV. ker.;57;Budapest, Árendás köz 8, 1157 Hungary;47,541696;19,146394
997;BUDAPEST;Budapest XV. ker.;58;Budapest, Erdőkerülő u. 34, 1157 Hungary;47,5410949;19,1494409
998;BUDAPEST;Budapest XV. ker.;59;Budapest, Hartyán köz 3, 1157 Hungary;47,5431085;19,1429682
999;BUDAPEST;Budapest XV. ker.;60;Budapest, Hartyán köz 2, 1157 Hungary;47,5440816;19,1426987
1000;BUDAPEST;Budapest XV. ker.;61;Budapest, Árendás köz 8, 1157 Hungary;47,541696;19,146394
1001;BUDAPEST;Budapest XV. ker.;62;Budapest, Árendás köz 8, 1157 Hungary;47,541696;19,146394
1002;BUDAPEST;Budapest XV. ker.;63;Budapest, Kavicsos köz 4, 1157 Hungary;47,5385725;19,1410708
1003;BUDAPEST;Budapest XV. ker.;64;Budapest, Páskom park 37, 1157 Hungary;47,5386455;19,144737
1004;BUDAPEST;Budapest XV. ker.;65;Budapest, Kavicsos köz 4, 1157 Hungary;47,5385725;19,1410708
1005;BUDAPEST;Budapest XV. ker.;66;Budapest, Kavicsos köz 4, 1157 Hungary;47,5385725;19,1410708
1006;BUDAPEST;Budapest XV. ker.;67;Budapest, Kavicsos köz 4, 1157 Hungary;47,5385725;19,1410708
1007;BUDAPEST;Budapest XV. ker.;68;Budapest, Neptun u. 57, 1158 Hungary;47,5353572;19,1355423
1008;BUDAPEST;Budapest XV. ker.;69;Budapest, Neptun u. 57, 1158 Hungary;47,5353572;19,1355423
1009;BUDAPEST;Budapest XV. ker.;70;Budapest, Molnár Viktor u. 94-96, 1158 Hungary;47,5335221;19,1317461
1010;BUDAPEST;Budapest XV. ker.;71;Budapest, Molnár Viktor u. 94-96, 1158 Hungary;47,5335221;19,1317461
1011;BUDAPEST;Budapest XVI. ker.;1;Budapest, Csömöri út 20, 1161 Hungary;47,5209959;19,15053
1012;BUDAPEST;Budapest XVI. ker.;2;Budapest, Csömöri út 20, 1161 Hungary;47,5209959;19,15053
1013;BUDAPEST;Budapest XVI. ker.;3;Budapest, Csömöri út 20, 1161 Hungary;47,5209959;19,15053
1014;BUDAPEST;Budapest XVI. ker.;4;Budapest, Regele János u. 43-45, 1161 Hungary;47,521954;19,1619311
1015;BUDAPEST;Budapest XVI. ker.;5;Budapest, Csömöri út 20, 1161 Hungary;47,5209959;19,15053
1016;BUDAPEST;Budapest XVI. ker.;6;Budapest, Csömöri út 142, 1161 Hungary;47,5276817;19,1652443
1017;BUDAPEST;Budapest XVI. ker.;7;Budapest, Csömöri út 142, 1161 Hungary;47,5276817;19,1652443
1018;BUDAPEST;Budapest XVI. ker.;8;Budapest, Csömöri út 142, 1161 Hungary;47,5276817;19,1652443
1019;BUDAPEST;Budapest XVI. ker.;9;Budapest, Csömöri út 142, 1161 Hungary;47,5276817;19,1652443
1020;BUDAPEST;Budapest XVI. ker.;10;Budapest, Szent Imre u. 115, 1162 Hungary;47,530435;19,176148
1021;BUDAPEST;Budapest XVI. ker.;11;Budapest, Szent Imre u. 115, 1162 Hungary;47,530435;19,176148
1022;BUDAPEST;Budapest XVI. ker.;12;Budapest, Péterke u. 12, 1162 Hungary;47,5339468;19,1870249
1023;BUDAPEST;Budapest XVI. ker.;13;Budapest, Ida u. 108, 1162 Hungary;47,527631;19,18493
1024;BUDAPEST;Budapest XVI. ker.;14;Budapest, Péterke u. 12, 1162 Hungary;47,5339468;19,1870249
1025;BUDAPEST;Budapest XVI. ker.;15;Budapest, Bekecs u. 62, 1162 Hungary;47,534813;19,205401
1026;BUDAPEST;Budapest XVI. ker.;16;Budapest, Regele János u. 43-45, 1161 Hungary;47,521954;19,1619311
1027;BUDAPEST;Budapest XVI. ker.;17;Budapest, Metró u. 3, 1163 Hungary;47,5161224;19,1724338
1028;BUDAPEST;Budapest XVI. ker.;18;Budapest, Cziráki u. 8-10, 1163 Hungary;47,5065511;19,1584309
1029;BUDAPEST;Budapest XVI. ker.;19;Budapest, Cziráki u. 8-10, 1163 Hungary;47,5065511;19,1584309
1030;BUDAPEST;Budapest XVI. ker.;20;Budapest, Cziráki u. 8-10, 1163 Hungary;47,5065511;19,1584309
1031;BUDAPEST;Budapest XVI. ker.;21;Budapest, Regele János u. 43-45, 1161 Hungary;47,521954;19,1619311
1032;BUDAPEST;Budapest XVI. ker.;22;Budapest, Metró u. 3, 1163 Hungary;47,5161224;19,1724338
1033;BUDAPEST;Budapest XVI. ker.;23;Budapest, Metró u. 3, 1163 Hungary;47,5161224;19,1724338
1034;BUDAPEST;Budapest XVI. ker.;24;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
1035;BUDAPEST;Budapest XVI. ker.;25;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
1036;BUDAPEST;Budapest XVI. ker.;26;Budapest, Ida u. 108, 1162 Hungary;47,527631;19,18493
1037;BUDAPEST;Budapest XVI. ker.;27;Budapest, Ida u. 108, 1162 Hungary;47,527631;19,18493
1038;BUDAPEST;Budapest XVI. ker.;28;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
1039;BUDAPEST;Budapest XVI. ker.;29;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
1040;BUDAPEST;Budapest XVI. ker.;30;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
1041;BUDAPEST;Budapest XVI. ker.;31;Budapest, Bekecs u. 62, 1162 Hungary;47,534813;19,205401
1042;BUDAPEST;Budapest XVI. ker.;32;Budapest, Bekecs u. 62, 1162 Hungary;47,534813;19,205401
1043;BUDAPEST;Budapest XVI. ker.;33;Budapest, Bekecs u. 62, 1162 Hungary;47,534813;19,205401
1044;BUDAPEST;Budapest XVI. ker.;34;Budapest, Monoki u. 58, 1162 Hungary;47,531838;19,2034932
1045;BUDAPEST;Budapest XVI. ker.;35;Budapest, Monoki u. 58, 1162 Hungary;47,531838;19,2034932
1046;BUDAPEST;Budapest XVI. ker.;36;Budapest, Könyvtár u. 26, 1163 Hungary;47,5123475;19,1741631
1047;BUDAPEST;Budapest XVI. ker.;37;Budapest, Könyvtár u. 26, 1163 Hungary;47,5123475;19,1741631
1048;BUDAPEST;Budapest XVI. ker.;38;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
1049;BUDAPEST;Budapest XVI. ker.;39;Budapest, Baross Gábor u. 32, 1165 Hungary;47,5153677;19,1907528
1050;BUDAPEST;Budapest XVI. ker.;40;Budapest, Baross Gábor u. 32, 1165 Hungary;47,5153677;19,1907528
1051;BUDAPEST;Budapest XVI. ker.;41;Budapest, Lándzsa u. 23, 1163 Hungary;47,505468;19,175847
1052;BUDAPEST;Budapest XVI. ker.;42;Budapest, Lándzsa u. 23, 1163 Hungary;47,505468;19,175847
1053;BUDAPEST;Budapest XVI. ker.;43;Budapest, Hősök fasora 30, 1163 Hungary;47,505938;19,1815159
1054;BUDAPEST;Budapest XVI. ker.;44;Budapest, Tiszakömlő u. 29, 1163 Hungary;47,5073677;19,1876953
1055;BUDAPEST;Budapest XVI. ker.;45;Budapest, Hősök fasora 30, 1163 Hungary;47,505938;19,1815159
1056;BUDAPEST;Budapest XVI. ker.;46;Budapest, Tiszakömlő u. 29, 1163 Hungary;47,5073677;19,1876953
1057;BUDAPEST;Budapest XVI. ker.;47;Budapest, Tiszakömlő u. 29, 1163 Hungary;47,5073677;19,1876953
1058;BUDAPEST;Budapest XVI. ker.;48;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
1059;BUDAPEST;Budapest XVI. ker.;49;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
1060;BUDAPEST;Budapest XVI. ker.;50;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
1061;BUDAPEST;Budapest XVI. ker.;51;Budapest, Tiszakömlő u. 29, 1163 Hungary;47,5073677;19,1876953
1062;BUDAPEST;Budapest XVI. ker.;52;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
1063;BUDAPEST;Budapest XVI. ker.;53;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
1064;BUDAPEST;Budapest XVI. ker.;54;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
1065;BUDAPEST;Budapest XVI. ker.;55;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
1066;BUDAPEST;Budapest XVI. ker.;56;Budapest, Ostoros út 6, 1164 Hungary;47,521292;19,216536
1067;BUDAPEST;Budapest XVI. ker.;57;Budapest, Ostoros út 6, 1164 Hungary;47,521292;19,216536
1068;BUDAPEST;Budapest XVI. ker.;58;Budapest, Rádió u. 38, 1164 Hungary;47,5198502;19,2265802
1069;BUDAPEST;Budapest XVI. ker.;59;Budapest, Rádió u. 38, 1164 Hungary;47,5198502;19,2265802
1070;BUDAPEST;Budapest XVI. ker.;60;Budapest, Rádió u. 38, 1164 Hungary;47,5198502;19,2265802
1071;BUDAPEST;Budapest XVII. ker.;1;Budapest, 525. tér 1, 1173 Hungary;47,481775;19,218525
1072;BUDAPEST;Budapest XVII. ker.;2;Budapest, 525. tér 1, 1173 Hungary;47,481775;19,218525
1073;BUDAPEST;Budapest XVII. ker.;3;Budapest, 525. tér 1, 1173 Hungary;47,481775;19,218525
1074;BUDAPEST;Budapest XVII. ker.;4;Budapest, Lázár deák u. 15-17, 1173 Hungary;47,479408;19,230565
1075;BUDAPEST;Budapest XVII. ker.;5;Budapest, Lázár deák u. 15-17, 1173 Hungary;47,479408;19,230565
1076;BUDAPEST;Budapest XVII. ker.;6;Budapest, Lázár deák u. 15-17, 1173 Hungary;47,479408;19,230565
1077;BUDAPEST;Budapest XVII. ker.;7;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
1078;BUDAPEST;Budapest XVII. ker.;8;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
1079;BUDAPEST;Budapest XVII. ker.;9;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
1080;BUDAPEST;Budapest XVII. ker.;10;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
1081;BUDAPEST;Budapest XVII. ker.;11;Budapest, Pesti út 80, 1173 Hungary;47,482582;19,242849
1082;BUDAPEST;Budapest XVII. ker.;12;Budapest, Pesti út 80, 1173 Hungary;47,482582;19,242849
1083;BUDAPEST;Budapest XVII. ker.;13;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
1084;BUDAPEST;Budapest XVII. ker.;14;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
1085;BUDAPEST;Budapest XVII. ker.;15;Budapest, Akácvirág u. 49, 1173 Hungary;47,4791521;19,2486834
1086;BUDAPEST;Budapest XVII. ker.;16;Budapest, Pesti út 117, 1173 Hungary;47,4811306;19,2482694
1087;BUDAPEST;Budapest XVII. ker.;17;Budapest, Akácvirág u. 49, 1173 Hungary;47,4791521;19,2486834
1088;BUDAPEST;Budapest XVII. ker.;18;Budapest, Pesti út 80, 1173 Hungary;47,482582;19,242849
1089;BUDAPEST;Budapest XVII. ker.;19;Budapest, Pesti út 80, 1173 Hungary;47,482582;19,242849
1090;BUDAPEST;Budapest XVII. ker.;20;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
1091;BUDAPEST;Budapest XVII. ker.;21;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
1092;BUDAPEST;Budapest XVII. ker.;22;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
1093;BUDAPEST;Budapest XVII. ker.;23;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
1094;BUDAPEST;Budapest XVII. ker.;24;Budapest, Kép utca 4, 1174 Hungary;47,467732;19,2423591
1095;BUDAPEST;Budapest XVII. ker.;25;Budapest, Kép utca 4, 1174 Hungary;47,467732;19,2423591
1096;BUDAPEST;Budapest XVII. ker.;26;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
1097;BUDAPEST;Budapest XVII. ker.;27;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
1098;BUDAPEST;Budapest XVII. ker.;28;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
1099;BUDAPEST;Budapest XVII. ker.;29;Budapest, Kép utca 4, 1174 Hungary;47,467732;19,2423591
1100;BUDAPEST;Budapest XVII. ker.;30;Budapest, Kép utca 4, 1174 Hungary;47,467732;19,2423591
1101;BUDAPEST;Budapest XVII. ker.;31;Budapest, Kép utca 14, 1174 Hungary;47,4656388;19,2404455
1102;BUDAPEST;Budapest XVII. ker.;32;Budapest, Kép utca 14, 1174 Hungary;47,4656388;19,2404455
1103;BUDAPEST;Budapest XVII. ker.;33;Budapest, Kép utca 14, 1174 Hungary;47,4656388;19,2404455
1104;BUDAPEST;Budapest XVII. ker.;34;Budapest, Kép utca 14, 1174 Hungary;47,4656388;19,2404455
1105;BUDAPEST;Budapest XVII. ker.;35;Budapest, Kép utca 14, 1174 Hungary;47,4656388;19,2404455
1106;BUDAPEST;Budapest XVII. ker.;36;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
1107;BUDAPEST;Budapest XVII. ker.;37;Budapest, Csabai út 20, 1173 Hungary;47,4801935;19,2628822
1108;BUDAPEST;Budapest XVII. ker.;38;Budapest, Csabai út 20, 1173 Hungary;47,4801935;19,2628822
1109;BUDAPEST;Budapest XVII. ker.;39;Budapest, Sági u. 5, 1173 Hungary;47,4748236;19,2744988
1110;BUDAPEST;Budapest XVII. ker.;40;Budapest, Sági u. 5, 1173 Hungary;47,4748236;19,2744988
1111;BUDAPEST;Budapest XVII. ker.;41;Budapest, Sisakos sáska u. 3, 1171 Hungary;47,470705;19,291836
1112;BUDAPEST;Budapest XVII. ker.;42;Budapest, Sisakos sáska u. 3, 1171 Hungary;47,470705;19,291836
1113;BUDAPEST;Budapest XVII. ker.;43;Budapest, Rezgő u. 15, 1171 Hungary;47,4591308;19,2965407
1114;BUDAPEST;Budapest XVII. ker.;44;Budapest, Erzsébet krt. 56, 1171 Hungary;47,464005;19,304061
1115;BUDAPEST;Budapest XVII. ker.;45;Budapest, Sisakos sáska u. 3, 1171 Hungary;47,470705;19,291836
1116;BUDAPEST;Budapest XVII. ker.;46;Budapest, Rákoskert sgrt. 66, 1171 Hungary;47,4599932;19,3061627
1117;BUDAPEST;Budapest XVII. ker.;47;Budapest, Rákoskert sgrt. 66, 1171 Hungary;47,4599932;19,3061627
1118;BUDAPEST;Budapest XVII. ker.;48;Budapest, Rákoskert sgrt. 66, 1171 Hungary;47,4599932;19,3061627
1119;BUDAPEST;Budapest XVII. ker.;49;Budapest, Erzsébet krt. 56, 1171 Hungary;47,464005;19,304061
1120;BUDAPEST;Budapest XVII. ker.;50;Budapest, Sisakos sáska u. 3, 1171 Hungary;47,470705;19,291836
1121;BUDAPEST;Budapest XVII. ker.;51;Budapest, Sport tér 4, 1171 Hungary;47,4767302;19,297091
1122;BUDAPEST;Budapest XVII. ker.;52;Budapest, Sisakos sáska u. 3, 1171 Hungary;47,470705;19,291836
1123;BUDAPEST;Budapest XVII. ker.;53;Budapest, Anna u. 26, 1171 Hungary;47,4824224;19,281859
1124;BUDAPEST;Budapest XVII. ker.;54;Budapest, Szabadság sgrt. 32, 1171 Hungary;47,4814979;19,275282
1125;BUDAPEST;Budapest XVII. ker.;55;Budapest, Szabadság sgrt. 32, 1171 Hungary;47,4814979;19,275282
1126;BUDAPEST;Budapest XVII. ker.;56;Budapest, Szabadság sgrt. 32, 1171 Hungary;47,4814979;19,275282
1127;BUDAPEST;Budapest XVII. ker.;57;Budapest, Anna u. 26, 1171 Hungary;47,4824224;19,281859
1128;BUDAPEST;Budapest XVII. ker.;58;Budapest, Sport tér 4, 1171 Hungary;47,4767302;19,297091
1129;BUDAPEST;Budapest XVII. ker.;59;Budapest, Szánthó Géza u. 60, 1171 Hungary;47,4881381;19,2948903
1130;BUDAPEST;Budapest XVII. ker.;60;Budapest, Szánthó Géza u. 60, 1171 Hungary;47,4881381;19,2948903
1131;BUDAPEST;Budapest XVII. ker.;61;Budapest, Szánthó Géza u. 60, 1171 Hungary;47,4881381;19,2948903
1132;BUDAPEST;Budapest XVII. ker.;62;Budapest, Diadal u. 43-49, 1172 Hungary;47,49475;19,273525
1133;BUDAPEST;Budapest XVII. ker.;63;Budapest, Diadal u. 43-49, 1172 Hungary;47,49475;19,273525
1134;BUDAPEST;Budapest XVII. ker.;64;Budapest, Diadal u. 43-49, 1172 Hungary;47,49475;19,273525
1135;BUDAPEST;Budapest XVII. ker.;65;Budapest, Naplás út 60, 1172 Hungary;47,496053;19,2738489
1136;BUDAPEST;Budapest XVII. ker.;66;Budapest, Diadal u. 43-49, 1172 Hungary;47,49475;19,273525
1137;BUDAPEST;Budapest XVII. ker.;67;Budapest, Diadal u. 43-49, 1172 Hungary;47,49475;19,273525
1138;BUDAPEST;Budapest XVII. ker.;68;Budapest, Naplás út 60, 1172 Hungary;47,496053;19,2738489
1139;BUDAPEST;Budapest XVII. ker.;69;Budapest, Naplás út 60, 1172 Hungary;47,496053;19,2738489
1140;BUDAPEST;Budapest XVII. ker.;70;Budapest, Naplás út 60, 1172 Hungary;47,496053;19,2738489
1141;BUDAPEST;Budapest XVII. ker.;71;Budapest, Hősök tere 19, 1172 Hungary;47,490349;19,2607
1142;BUDAPEST;Budapest XVII. ker.;72;Budapest, Hősök tere 19, 1172 Hungary;47,490349;19,2607
1143;BUDAPEST;Budapest XVII. ker.;73;Budapest, Hősök tere 19, 1172 Hungary;47,490349;19,2607
1144;BUDAPEST;Budapest XVII. ker.;74;Budapest, Hősök tere 19, 1172 Hungary;47,490349;19,2607
1145;BUDAPEST;Budapest XVII. ker.;75;Budapest, Heltai tér 1, 1172 Hungary;47,4895998;19,2496613
1146;BUDAPEST;Budapest XVIII. ker.;1;Budapest, Vajk u. 16-20, 1183 Hungary;47,459241;19,186051
1147;BUDAPEST;Budapest XVIII. ker.;2;Budapest, Vajk u. 16-20, 1183 Hungary;47,459241;19,186051
1148;BUDAPEST;Budapest XVIII. ker.;3;Budapest, Vajk u. 16-20, 1183 Hungary;47,459241;19,186051
1149;BUDAPEST;Budapest XVIII. ker.;4;Budapest, Martinovics tér 13, 1183 Hungary;47,456575;19,1954047
1150;BUDAPEST;Budapest XVIII. ker.;5;Budapest, Bajcsy-Zsilinszky út 74, 1185 Hungary;47,439769;19,211708
1151;BUDAPEST;Budapest XVIII. ker.;6;Budapest, Lakatos út 30, 1184 Hungary;47,450855;19,1721049
1152;BUDAPEST;Budapest XVIII. ker.;7;Budapest, Lakatos út 30, 1184 Hungary;47,450855;19,1721049
1153;BUDAPEST;Budapest XVIII. ker.;8;Budapest, Lakatos út 30, 1184 Hungary;47,450855;19,1721049
1154;BUDAPEST;Budapest XVIII. ker.;9;Budapest, Lakatos út 30, 1184 Hungary;47,450855;19,1721049
1155;BUDAPEST;Budapest XVIII. ker.;10;Budapest, Gyöngyvirág u. 41, 1183 Hungary;47,4513353;19,1844272
1156;BUDAPEST;Budapest XVIII. ker.;11;Budapest, Kossuth Lajos tér 2, 1183 Hungary;47,4448852;19,179618
1157;BUDAPEST;Budapest XVIII. ker.;12;Budapest, Kosztolányi Dezső u. 28, 1183 Hungary;47,449716;19,192378
1158;BUDAPEST;Budapest XVIII. ker.;13;Budapest, Gulner Gyula u. 2, 1183 Hungary;47,4397096;19,1891023
1159;BUDAPEST;Budapest XVIII. ker.;14;Budapest, Kosztolányi Dezső u. 28, 1183 Hungary;47,449716;19,192378
1160;BUDAPEST;Budapest XVIII. ker.;15;Budapest, Gulner Gyula u. 2, 1183 Hungary;47,4397096;19,1891023
1161;BUDAPEST;Budapest XVIII. ker.;16;Budapest, Gulner Gyula u. 2, 1183 Hungary;47,4397096;19,1891023
1162;BUDAPEST;Budapest XVIII. ker.;17;Budapest, Gulner Gyula u. 2, 1183 Hungary;47,4397096;19,1891023
1163;BUDAPEST;Budapest XVIII. ker.;18;Budapest, Fülek u. 4, 1185 Hungary;47,4370795;19,211271
